IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.4211583912301
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.7110196835602
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.0036478408285
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.3079164910235
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.6405876948232
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.9806536634915
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24.3269165624192
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24.6838105224582
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.0259670951309
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.3645520465228
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.6935622413755
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.0588928655131
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.4660969052348
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.8728202157556
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.2653310829267
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.6134645359396
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.9193708467457
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.2127189531382
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.4727095196621
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.7816717779368
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.0616374714976
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.3468204684185
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.6350089807259
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.9211164469459
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.2377254631293
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.5881876112462
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.942320289247
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.2985343603465
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.6562275594026
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24.0170871774293
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24.3845211306802
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24.7613066341788
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.1490990315132
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.5498722396552
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.9641426262321
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.3905859957352
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.8222094644573
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.2455378213921
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.6610313110845
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.0766652618212
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.4633177359572
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.8086143336688
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.1278590162083
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.3968224398294
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.6211528359
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.8752573323996
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.1522920466675
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.4502215787735
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.8251029706408
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.2446528628585
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.6525745454144
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.0718156638574
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.519680318236
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",792,"Türkiye","TR","TUR",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.9874106091674
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.9487995548323
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.036808299876
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.1311946982705
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.2516176911042
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.4185320878546
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.6004293815237
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.7878026240113
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.9830294073492
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.1939608666319
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.4072450683126
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.6262617949232
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.8408798287916
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.0379768462951
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.2191575706757
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.3757080190871
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.5115447678726
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.6389278218621
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.7656005264822
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.9061485388357
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.0572064565116
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.1912030596205
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.3327230231308
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.488927330061
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.6288756200575
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.728311789797
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.7839351614157
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.8156116518919
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.866100388869
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.9548972842017
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.0908849983669
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.220370935254
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.3160562082557
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.5040559000902
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.7818063075627
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.9724654676002
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.9028142001246
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.1419121656594
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.376053697488
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.6143325338737
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.8629757587775
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.1215386587409
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.3798993833787
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.6338411280797
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.8722312249751
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.0952204553854
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.2908880209866
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.4793018313818
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.6721280110967
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.8449656229217
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.0086854447946
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.1749555098428
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.3523216194226
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.5313595499482
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.6894772026218
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.816604596795
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.9201067082729
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.007916842765
